year,age,race,sex,educ,relactiv,pid,abortion
2012,86.0,White,Female,12.0,6.0,5.0,0.0
2012,55.0,White,Male,12.0,1.0,4.0,1.0
2012,84.0,White,Female,16.0,5.0,5.0,1.0
2012,80.0,White,Female,14.0,4.0,3.0,1.0
2012,59.0,White,Female,19.0,6.0,1.0,1.0
2012,44.0,White,Female,20.0,7.0,1.0,1.0
2012,50.0,White,Female,16.0,3.0,4.0,1.0
2012,47.0,White,Male,20.0,4.0,6.0,0.0
2012,70.0,White,Male,15.0,2.0,0.0,1.0
2012,25.0,White,Female,14.0,3.0,3.0,1.0
2012,54.0,Black,Female,12.0,4.0,0.0,0.0
2012,68.0,White,Female,15.0,5.0,1.0,1.0
2012,47.0,White,Male,12.0,1.0,3.0,1.0
2012,88.0,White,Female,17.0,1.0,0.0,1.0
2012,28.0,White,Female,16.0,1.0,5.0,1.0
2012,58.0,White,Male,10.0,1.0,5.0,1.0
2012,62.0,White,Male,12.0,1.0,0.0,1.0
2012,38.0,White,Female,15.0,1.0,1.0,1.0
2012,25.0,Black,Female,12.0,1.0,3.0,1.0
2012,89.0,White,Male,10.0,1.0,1.0,0.0
2012,36.0,White,Male,10.0,4.0,3.0,1.0
2012,63.0,White,Female,12.0,1.0,0.0,1.0
2012,59.0,White,Female,13.0,1.0,3.0,1.0
2012,26.0,Other,Female,12.0,1.0,1.0,1.0
2012,42.0,White,Female,14.0,3.0,2.0,1.0
2012,52.0,White,Female,14.0,1.0,1.0,1.0
2012,46.0,White,Female,20.0,6.0,5.0,1.0
2012,18.0,Other,Male,11.0,1.0,2.0,1.0
2012,40.0,White,Female,15.0,1.0,5.0,1.0
2012,20.0,Black,Female,14.0,1.0,0.0,1.0
2012,41.0,White,Male,16.0,1.0,1.0,1.0
2012,21.0,White,Male,13.0,1.0,5.0,1.0
2012,21.0,White,Female,14.0,1.0,5.0,1.0
2012,21.0,White,Male,13.0,1.0,5.0,1.0
2012,46.0,White,Female,18.0,3.0,3.0,1.0
2012,28.0,White,Male,12.0,1.0,3.0,1.0
2012,68.0,White,Female,12.0,1.0,1.0,1.0
2012,42.0,White,Female,8.0,1.0,3.0,1.0
2012,59.0,White,Male,13.0,1.0,2.0,1.0
2012,24.0,White,Female,10.0,3.0,3.0,1.0
2012,41.0,White,Female,16.0,4.0,6.0,1.0
2012,64.0,White,Male,15.0,1.0,4.0,1.0
2012,35.0,Black,Male,12.0,1.0,0.0,1.0
2012,83.0,White,Male,13.0,1.0,6.0,1.0
2012,48.0,White,Female,18.0,2.0,6.0,1.0
2012,68.0,White,Female,17.0,6.0,6.0,0.0
2012,60.0,White,Male,12.0,3.0,3.0,1.0
2012,24.0,White,Male,12.0,1.0,1.0,1.0
2012,46.0,White,Female,14.0,1.0,0.0,1.0
2012,89.0,White,Female,8.0,1.0,1.0,1.0
2012,34.0,White,Female,12.0,8.0,5.0,1.0
2012,45.0,White,Male,15.0,4.0,5.0,1.0
2012,45.0,White,Male,16.0,4.0,4.0,1.0
2012,42.0,White,Male,14.0,1.0,6.0,1.0
2012,43.0,White,Male,12.0,1.0,6.0,1.0
2012,22.0,White,Female,12.0,1.0,1.0,1.0
2012,32.0,White,Male,12.0,8.0,3.0,1.0
2012,89.0,White,Male,8.0,1.0,5.0,0.0
2012,62.0,White,Male,12.0,1.0,1.0,1.0
2012,62.0,White,Male,12.0,5.0,0.0,1.0
2012,61.0,White,Male,16.0,5.0,6.0,1.0
2012,28.0,White,Female,17.0,4.0,2.0,1.0
2012,86.0,White,Female,8.0,5.0,2.0,1.0
2012,85.0,White,Female,15.0,6.0,5.0,1.0
2012,60.0,White,Female,16.0,8.0,6.0,0.0
2012,21.0,White,Female,15.0,3.0,0.0,1.0
2012,47.0,White,Male,12.0,1.0,3.0,1.0
2012,51.0,White,Male,17.0,5.0,0.0,1.0
2012,53.0,White,Female,12.0,2.0,5.0,1.0
2012,41.0,White,Female,12.0,1.0,1.0,1.0
2012,42.0,White,Male,13.0,1.0,6.0,1.0
2012,49.0,White,Male,13.0,3.0,3.0,1.0
2012,54.0,White,Male,12.0,1.0,1.0,1.0
2012,43.0,White,Female,12.0,7.0,2.0,0.0
2012,37.0,White,Female,12.0,1.0,3.0,1.0
2012,41.0,White,Male,12.0,3.0,3.0,1.0
2012,55.0,Other,Female,14.0,4.0,3.0,1.0
2012,27.0,White,Female,12.0,1.0,3.0,1.0
2012,65.0,White,Male,13.0,2.0,6.0,1.0
2012,70.0,White,Female,11.0,1.0,5.0,1.0
2012,33.0,White,Male,17.0,3.0,0.0,1.0
2012,37.0,White,Male,19.0,3.0,4.0,1.0
2012,23.0,White,Female,16.0,1.0,5.0,1.0
2012,29.0,White,Male,18.0,5.0,6.0,1.0
2012,64.0,White,Female,16.0,4.0,6.0,1.0
2012,76.0,White,Male,15.0,4.0,1.0,1.0
2012,39.0,White,Female,16.0,1.0,1.0,1.0
2012,53.0,Black,Female,12.0,3.0,1.0,1.0
2012,58.0,Other,Male,7.0,2.0,3.0,0.0
2012,34.0,White,Male,17.0,1.0,2.0,1.0
2012,58.0,Black,Female,10.0,2.0,3.0,1.0
2012,30.0,White,Male,11.0,1.0,3.0,1.0
2012,72.0,White,Male,12.0,1.0,4.0,1.0
2012,51.0,White,Male,14.0,1.0,2.0,1.0
2012,39.0,Other,Male,20.0,5.0,3.0,1.0
2012,49.0,White,Female,12.0,3.0,2.0,0.0
2012,51.0,Black,Male,9.0,1.0,0.0,1.0
2012,33.0,Black,Male,12.0,3.0,1.0,1.0
2012,69.0,Black,Female,19.0,2.0,0.0,1.0
2012,48.0,Other,Female,20.0,4.0,3.0,1.0
2012,66.0,White,Female,18.0,1.0,2.0,1.0
2012,45.0,White,Female,14.0,1.0,6.0,1.0
2012,55.0,Black,Female,12.0,1.0,0.0,1.0
2012,67.0,White,Male,12.0,1.0,3.0,1.0
2012,23.0,White,Male,17.0,1.0,6.0,1.0
2012,64.0,White,Female,14.0,1.0,6.0,1.0
2012,56.0,White,Female,12.0,1.0,3.0,1.0
2012,59.0,White,Male,8.0,1.0,3.0,1.0
2012,67.0,White,Male,12.0,6.0,0.0,1.0
2012,53.0,White,Female,15.0,1.0,2.0,1.0
2012,38.0,Other,Male,12.0,1.0,1.0,1.0
2012,60.0,Other,Female,1.0,6.0,3.0,1.0
2012,22.0,White,Female,14.0,1.0,3.0,1.0
2012,59.0,White,Female,15.0,1.0,4.0,0.0
2012,33.0,White,Female,12.0,3.0,3.0,1.0
2012,77.0,White,Female,3.0,1.0,3.0,1.0
2012,55.0,White,Female,8.0,1.0,3.0,1.0
2012,51.0,Black,Male,17.0,7.0,3.0,0.0
2012,79.0,White,Female,2.0,7.0,1.0,1.0
2012,26.0,White,Male,13.0,1.0,5.0,1.0
2012,55.0,White,Male,16.0,8.0,5.0,0.0
2012,65.0,White,Female,16.0,8.0,6.0,1.0
2012,32.0,Black,Female,14.0,1.0,1.0,1.0
2012,58.0,White,Male,18.0,8.0,5.0,0.0
2012,43.0,Other,Female,12.0,1.0,3.0,1.0
2012,74.0,White,Female,16.0,4.0,1.0,1.0
2012,67.0,Other,Male,18.0,2.0,4.0,1.0
2012,55.0,White,Female,14.0,3.0,3.0,1.0
2012,42.0,Other,Female,14.0,1.0,0.0,1.0
2012,28.0,White,Male,14.0,2.0,5.0,1.0
2012,25.0,White,Female,14.0,1.0,0.0,1.0
2012,71.0,White,Male,18.0,3.0,1.0,1.0
2012,26.0,White,Female,13.0,1.0,5.0,1.0
2012,35.0,Other,Male,14.0,6.0,4.0,1.0
2012,88.0,White,Female,13.0,1.0,6.0,1.0
2012,37.0,White,Male,17.0,8.0,4.0,1.0
2012,46.0,White,Female,17.0,8.0,5.0,0.0
2012,36.0,White,Female,14.0,1.0,5.0,1.0
2012,25.0,White,Male,12.0,3.0,4.0,1.0
2012,61.0,White,Male,14.0,6.0,1.0,1.0
2012,63.0,White,Male,18.0,1.0,0.0,1.0
2012,54.0,White,Female,12.0,1.0,1.0,1.0
2012,69.0,White,Female,12.0,1.0,6.0,1.0
2012,28.0,White,Female,12.0,4.0,3.0,0.0
2012,85.0,White,Female,12.0,1.0,6.0,0.0
2012,31.0,Other,Female,11.0,1.0,2.0,1.0
2012,34.0,White,Female,19.0,3.0,2.0,1.0
2012,46.0,Other,Female,2.0,1.0,3.0,0.0
2012,48.0,White,Male,19.0,1.0,2.0,1.0
2012,82.0,White,Male,14.0,3.0,5.0,1.0
2012,32.0,White,Female,6.0,6.0,3.0,1.0
2012,25.0,Other,Female,13.0,3.0,5.0,1.0
2012,44.0,Other,Female,11.0,1.0,3.0,0.0
2012,76.0,White,Male,12.0,8.0,6.0,1.0
2012,26.0,White,Male,15.0,1.0,3.0,1.0
2012,26.0,Other,Male,12.0,1.0,3.0,1.0
2012,61.0,White,Male,12.0,4.0,1.0,1.0
2012,36.0,White,Female,18.0,3.0,5.0,1.0
2012,50.0,Other,Female,4.0,3.0,3.0,1.0
2012,48.0,White,Female,3.0,5.0,3.0,1.0
2012,80.0,Other,Male,12.0,4.0,1.0,1.0
2012,76.0,White,Female,12.0,1.0,0.0,1.0
2012,69.0,White,Female,14.0,1.0,1.0,1.0
2012,47.0,White,Male,16.0,8.0,5.0,1.0
2012,79.0,White,Female,12.0,3.0,5.0,1.0
2012,67.0,White,Female,16.0,1.0,6.0,1.0
2012,62.0,White,Female,14.0,1.0,1.0,1.0
2012,19.0,White,Female,13.0,1.0,1.0,1.0
2012,35.0,White,Male,17.0,6.0,1.0,1.0
2012,86.0,White,Male,12.0,1.0,1.0,0.0
2012,22.0,White,Male,14.0,1.0,1.0,1.0
2012,19.0,White,Female,13.0,2.0,1.0,1.0
2012,51.0,White,Female,18.0,1.0,1.0,1.0
2012,68.0,White,Male,12.0,2.0,4.0,1.0
2012,38.0,White,Male,13.0,5.0,3.0,1.0
2012,65.0,White,Female,20.0,6.0,1.0,1.0
2012,72.0,White,Male,12.0,1.0,4.0,1.0
2012,80.0,White,Male,9.0,1.0,1.0,1.0
2012,34.0,White,Female,12.0,1.0,2.0,1.0
2012,56.0,Black,Male,13.0,8.0,0.0,1.0
2012,57.0,Other,Female,12.0,4.0,1.0,1.0
2012,53.0,Other,Male,10.0,1.0,2.0,1.0
2012,79.0,White,Male,12.0,1.0,4.0,1.0
2012,45.0,White,Female,15.0,6.0,4.0,0.0
2012,51.0,Black,Female,14.0,3.0,4.0,0.0
2012,47.0,White,Male,12.0,1.0,2.0,1.0
2012,29.0,White,Female,11.0,3.0,3.0,1.0
2012,39.0,White,Male,14.0,1.0,1.0,1.0
2012,46.0,White,Female,20.0,1.0,0.0,1.0
2012,45.0,White,Female,10.0,6.0,2.0,1.0
2012,74.0,White,Female,8.0,1.0,3.0,1.0
2012,67.0,White,Female,13.0,1.0,2.0,1.0
2012,49.0,White,Male,14.0,1.0,2.0,1.0
2012,35.0,White,Female,7.0,1.0,3.0,1.0
2012,21.0,White,Female,13.0,1.0,2.0,1.0
2012,43.0,White,Female,17.0,7.0,5.0,0.0
2012,44.0,White,Male,1.0,3.0,1.0,0.0
2012,30.0,White,Female,12.0,1.0,3.0,1.0
2012,73.0,Other,Female,8.0,1.0,3.0,1.0
2012,31.0,White,Female,14.0,1.0,3.0,1.0
2012,37.0,White,Male,15.0,1.0,5.0,1.0
2012,31.0,White,Female,14.0,1.0,3.0,1.0
2012,24.0,White,Male,13.0,3.0,6.0,1.0
2012,71.0,White,Female,14.0,1.0,6.0,0.0
2012,24.0,White,Female,14.0,4.0,3.0,1.0
2012,56.0,Other,Female,14.0,6.0,3.0,1.0
2012,49.0,White,Female,16.0,3.0,1.0,1.0
2012,48.0,White,Male,14.0,1.0,6.0,1.0
2012,59.0,White,Male,12.0,5.0,1.0,1.0
2012,79.0,Other,Female,14.0,6.0,5.0,0.0
2012,49.0,White,Male,12.0,4.0,5.0,1.0
2012,36.0,White,Female,12.0,5.0,1.0,1.0
2012,55.0,Black,Male,20.0,8.0,4.0,1.0
2012,52.0,White,Female,18.0,3.0,0.0,1.0
2012,74.0,White,Female,20.0,1.0,0.0,1.0
2012,33.0,White,Male,16.0,2.0,5.0,1.0
2012,48.0,White,Female,16.0,6.0,6.0,1.0
2012,32.0,White,Female,14.0,6.0,6.0,0.0
2012,39.0,White,Female,20.0,1.0,2.0,1.0
2012,54.0,White,Female,19.0,7.0,6.0,1.0
2012,71.0,White,Female,17.0,1.0,1.0,1.0
2012,35.0,Black,Female,13.0,5.0,1.0,1.0
2012,38.0,Other,Male,12.0,8.0,6.0,0.0
2012,73.0,White,Female,12.0,5.0,1.0,1.0
2012,89.0,Other,Female,12.0,6.0,1.0,1.0
2012,46.0,White,Male,13.0,3.0,5.0,1.0
2012,84.0,White,Female,12.0,1.0,6.0,1.0
2012,55.0,White,Female,8.0,1.0,6.0,1.0
2012,73.0,White,Male,12.0,1.0,3.0,1.0
2012,41.0,White,Male,12.0,1.0,6.0,1.0
2012,51.0,White,Female,12.0,2.0,1.0,1.0
2012,65.0,White,Male,12.0,1.0,6.0,0.0
2012,32.0,White,Female,14.0,4.0,5.0,0.0
2012,43.0,Black,Female,14.0,1.0,1.0,1.0
2012,28.0,White,Female,8.0,5.0,3.0,1.0
2012,49.0,White,Female,4.0,7.0,3.0,0.0
2012,75.0,White,Female,12.0,1.0,1.0,1.0
2012,54.0,Black,Female,13.0,6.0,0.0,1.0
2012,52.0,Black,Female,10.0,6.0,1.0,1.0
2012,36.0,White,Female,14.0,6.0,5.0,1.0
2012,54.0,White,Female,14.0,6.0,3.0,1.0
2012,53.0,White,Male,12.0,4.0,6.0,0.0
2012,61.0,White,Female,6.0,1.0,4.0,1.0
2012,65.0,White,Male,14.0,1.0,1.0,0.0
2012,70.0,White,Female,13.0,1.0,6.0,1.0
2012,35.0,White,Female,12.0,6.0,4.0,0.0
2012,70.0,White,Male,15.0,4.0,6.0,1.0
2012,32.0,White,Female,13.0,3.0,5.0,1.0
2012,78.0,White,Male,12.0,4.0,6.0,1.0
2012,86.0,White,Female,12.0,3.0,3.0,1.0
2012,27.0,White,Male,11.0,1.0,3.0,0.0
2012,23.0,White,Female,12.0,1.0,2.0,1.0
2012,65.0,White,Male,12.0,10.0,1.0,1.0
2012,51.0,White,Male,12.0,3.0,2.0,1.0
2012,38.0,White,Male,14.0,1.0,5.0,1.0
2012,25.0,White,Female,12.0,1.0,3.0,1.0
2012,30.0,Other,Male,12.0,3.0,4.0,1.0
2012,36.0,White,Male,16.0,4.0,5.0,0.0
2012,27.0,White,Male,17.0,4.0,2.0,1.0
2012,31.0,White,Female,16.0,1.0,4.0,1.0
2012,41.0,Black,Female,16.0,7.0,1.0,1.0
2012,71.0,White,Male,12.0,1.0,5.0,1.0
2012,80.0,White,Female,9.0,4.0,3.0,1.0
2012,37.0,White,Male,13.0,4.0,0.0,1.0
2012,33.0,White,Female,16.0,8.0,5.0,1.0
2012,25.0,White,Female,12.0,3.0,4.0,1.0
2012,26.0,White,Female,17.0,1.0,1.0,1.0
2012,86.0,White,Male,8.0,8.0,1.0,1.0
2012,36.0,Other,Female,14.0,6.0,1.0,1.0
2012,49.0,Other,Female,13.0,4.0,0.0,0.0
2012,52.0,Other,Female,4.0,1.0,3.0,1.0
2012,61.0,White,Male,12.0,1.0,1.0,1.0
2012,32.0,Other,Female,13.0,3.0,0.0,1.0
2012,89.0,White,Female,8.0,1.0,0.0,1.0
2012,59.0,White,Female,12.0,3.0,6.0,0.0
2012,70.0,White,Female,12.0,8.0,6.0,1.0
2012,48.0,White,Male,12.0,4.0,5.0,1.0
2012,26.0,White,Female,12.0,2.0,3.0,1.0
2012,74.0,White,Female,12.0,8.0,5.0,1.0
2012,68.0,White,Male,12.0,1.0,3.0,1.0
2012,69.0,White,Female,16.0,8.0,0.0,1.0
2012,59.0,White,Female,12.0,5.0,2.0,1.0
2012,56.0,White,Male,12.0,3.0,1.0,1.0
2012,60.0,White,Male,17.0,5.0,0.0,1.0
2012,54.0,White,Female,12.0,3.0,2.0,1.0
2012,35.0,White,Female,12.0,1.0,5.0,1.0
2012,61.0,White,Female,16.0,7.0,6.0,1.0
2012,78.0,White,Female,12.0,5.0,0.0,1.0
2012,33.0,White,Female,14.0,1.0,3.0,1.0
2012,39.0,White,Male,12.0,1.0,3.0,1.0
2012,36.0,White,Male,14.0,1.0,0.0,1.0
2012,32.0,White,Female,15.0,1.0,2.0,1.0
2012,61.0,White,Female,11.0,1.0,1.0,1.0
2012,32.0,White,Male,17.0,5.0,6.0,0.0
2012,29.0,White,Female,12.0,5.0,0.0,1.0
2012,47.0,White,Male,17.0,5.0,4.0,1.0
2012,26.0,White,Male,13.0,1.0,1.0,1.0
2012,79.0,White,Female,12.0,5.0,6.0,1.0
2012,49.0,White,Male,12.0,1.0,4.0,0.0
2012,82.0,White,Female,16.0,4.0,6.0,0.0
2012,51.0,White,Male,12.0,1.0,0.0,1.0
2012,73.0,White,Male,12.0,4.0,0.0,1.0
2012,60.0,White,Female,20.0,1.0,3.0,1.0
2012,62.0,White,Female,11.0,1.0,4.0,1.0
2012,55.0,White,Male,17.0,10.0,6.0,0.0
2012,71.0,White,Male,18.0,8.0,5.0,1.0
2012,71.0,White,Male,12.0,3.0,0.0,0.0
2012,56.0,White,Female,10.0,5.0,0.0,0.0
2012,44.0,White,Female,14.0,4.0,2.0,0.0
2012,64.0,White,Male,7.0,2.0,3.0,1.0
2012,54.0,White,Male,12.0,5.0,3.0,1.0
2012,36.0,White,Female,12.0,3.0,6.0,1.0
2012,87.0,White,Female,18.0,4.0,5.0,1.0
2012,44.0,White,Female,12.0,6.0,3.0,0.0
2012,26.0,White,Male,12.0,3.0,0.0,1.0
2012,60.0,Other,Female,4.0,4.0,0.0,1.0
2012,47.0,Black,Female,13.0,6.0,0.0,1.0
2012,28.0,Black,Female,19.0,4.0,1.0,1.0
2012,54.0,Black,Female,10.0,3.0,0.0,1.0
2012,66.0,Black,Male,6.0,2.0,0.0,1.0
2012,31.0,White,Female,12.0,3.0,3.0,0.0
2012,51.0,White,Male,12.0,7.0,0.0,1.0
2012,61.0,Black,Male,12.0,10.0,0.0,1.0
2012,23.0,Black,Male,13.0,4.0,0.0,1.0
2012,33.0,White,Male,14.0,2.0,3.0,1.0
2012,77.0,White,Male,3.0,8.0,5.0,0.0
2012,28.0,White,Male,15.0,5.0,4.0,1.0
2012,56.0,White,Male,12.0,3.0,0.0,1.0
2012,29.0,Other,Male,6.0,5.0,4.0,1.0
2012,31.0,Other,Male,4.0,8.0,3.0,1.0
2012,68.0,White,Male,10.0,8.0,1.0,1.0
2012,39.0,Black,Female,12.0,4.0,6.0,1.0
2012,65.0,Black,Female,12.0,8.0,0.0,1.0
2012,43.0,Black,Female,11.0,6.0,0.0,1.0
2012,23.0,White,Male,12.0,1.0,2.0,1.0
2012,39.0,Black,Female,11.0,1.0,3.0,1.0
2012,21.0,Black,Female,11.0,5.0,6.0,1.0
2012,66.0,White,Female,12.0,8.0,6.0,0.0
2012,41.0,Black,Female,12.0,1.0,0.0,0.0
2012,61.0,Black,Male,11.0,6.0,0.0,1.0
2012,56.0,White,Female,12.0,1.0,1.0,1.0
2012,56.0,White,Male,12.0,1.0,5.0,1.0
2012,70.0,White,Female,17.0,4.0,5.0,1.0
2012,21.0,White,Female,14.0,4.0,1.0,1.0
2012,39.0,White,Male,12.0,8.0,3.0,1.0
2012,34.0,White,Male,17.0,1.0,2.0,1.0
2012,73.0,White,Female,10.0,6.0,0.0,1.0
2012,44.0,White,Female,15.0,1.0,1.0,1.0
2012,30.0,Black,Female,12.0,1.0,3.0,0.0
2012,31.0,White,Female,12.0,9.0,3.0,1.0
2012,50.0,White,Male,12.0,1.0,6.0,1.0
2012,71.0,White,Male,11.0,6.0,6.0,0.0
2012,58.0,White,Female,16.0,6.0,1.0,1.0
2012,45.0,White,Female,16.0,5.0,2.0,1.0
2012,28.0,White,Female,16.0,1.0,5.0,1.0
2012,60.0,White,Male,12.0,1.0,4.0,1.0
2012,50.0,White,Female,19.0,3.0,1.0,1.0
2012,63.0,White,Male,16.0,2.0,0.0,1.0
2012,20.0,White,Female,14.0,1.0,3.0,1.0
2012,50.0,Other,Male,14.0,4.0,1.0,1.0
2012,23.0,White,Female,14.0,2.0,3.0,1.0
2012,60.0,White,Male,8.0,1.0,3.0,1.0
2012,78.0,White,Male,9.0,1.0,5.0,1.0
2012,25.0,Other,Female,11.0,1.0,3.0,1.0
2012,53.0,Other,Female,13.0,8.0,0.0,0.0
2012,48.0,White,Male,13.0,5.0,4.0,1.0
2012,22.0,Other,Male,12.0,3.0,2.0,1.0
2014,53.0,White,Male,16.0,1.0,5.0,1.0
2014,26.0,White,Female,16.0,3.0,5.0,1.0
2014,59.0,White,Male,13.0,1.0,6.0,1.0
2014,74.0,White,Female,17.0,5.0,3.0,1.0
2014,56.0,White,Female,17.0,3.0,6.0,1.0
2014,37.0,White,Female,10.0,1.0,3.0,1.0
2014,30.0,Other,Female,15.0,4.0,3.0,1.0
2014,43.0,Other,Female,5.0,5.0,3.0,0.0
2014,69.0,White,Male,8.0,3.0,3.0,1.0
2014,40.0,White,Female,11.0,1.0,1.0,1.0
2014,51.0,Other,Female,13.0,8.0,1.0,0.0
2014,46.0,White,Male,13.0,1.0,3.0,1.0
2014,39.0,Other,Female,8.0,4.0,1.0,1.0
2014,30.0,Black,Female,14.0,8.0,3.0,1.0
2014,42.0,White,Female,11.0,4.0,1.0,1.0
2014,38.0,Other,Male,14.0,4.0,1.0,1.0
2014,38.0,White,Female,15.0,1.0,0.0,1.0
2014,28.0,Black,Female,18.0,1.0,2.0,0.0
2014,35.0,White,Male,13.0,1.0,3.0,1.0
2014,50.0,White,Male,15.0,3.0,2.0,1.0
2014,54.0,White,Male,16.0,1.0,2.0,1.0
2014,61.0,White,Female,16.0,3.0,2.0,1.0
2014,54.0,White,Female,16.0,2.0,5.0,1.0
2014,37.0,Black,Female,12.0,1.0,3.0,1.0
2014,38.0,Other,Female,11.0,8.0,3.0,1.0
2014,69.0,White,Female,10.0,5.0,5.0,1.0
2014,35.0,White,Male,16.0,3.0,1.0,1.0
2014,61.0,White,Female,17.0,7.0,4.0,1.0
2014,80.0,White,Male,14.0,1.0,6.0,1.0
2014,59.0,White,Male,11.0,4.0,3.0,1.0
2014,50.0,White,Female,16.0,1.0,6.0,1.0
2014,43.0,Black,Female,12.0,3.0,0.0,1.0
2014,30.0,White,Male,15.0,1.0,5.0,1.0
2014,59.0,White,Male,11.0,1.0,1.0,1.0
2014,32.0,White,Female,15.0,1.0,1.0,1.0
2014,32.0,Other,Male,14.0,1.0,1.0,1.0
2014,42.0,White,Male,16.0,3.0,0.0,1.0
2014,29.0,Other,Male,14.0,2.0,0.0,1.0
2014,51.0,Other,Male,18.0,2.0,5.0,1.0
2014,24.0,Black,Female,17.0,1.0,0.0,1.0
2014,63.0,White,Female,15.0,8.0,5.0,1.0
2014,44.0,White,Female,18.0,1.0,1.0,1.0
2014,43.0,Other,Female,16.0,1.0,0.0,1.0
2014,51.0,White,Male,16.0,1.0,1.0,1.0
2014,47.0,Other,Female,20.0,2.0,1.0,1.0
2014,47.0,Other,Female,16.0,1.0,2.0,1.0
2014,34.0,Other,Male,20.0,2.0,3.0,1.0
2014,69.0,White,Male,16.0,1.0,0.0,1.0
2014,65.0,White,Female,16.0,2.0,5.0,1.0
2014,24.0,White,Male,16.0,3.0,5.0,1.0
2014,32.0,White,Male,12.0,1.0,6.0,1.0
2014,66.0,White,Female,20.0,1.0,0.0,1.0
2014,39.0,White,Female,20.0,3.0,0.0,1.0
2014,41.0,Other,Female,18.0,2.0,3.0,1.0
2014,54.0,White,Male,16.0,1.0,1.0,1.0
2014,58.0,White,Female,16.0,1.0,0.0,1.0
2014,43.0,Other,Male,12.0,1.0,3.0,0.0
2014,55.0,Other,Female,6.0,5.0,2.0,1.0
2014,40.0,Other,Female,10.0,1.0,2.0,1.0
2014,35.0,Black,Female,11.0,1.0,2.0,0.0
2014,43.0,Other,Male,10.0,4.0,3.0,1.0
2014,36.0,Black,Female,10.0,1.0,1.0,1.0
2014,41.0,Black,Male,16.0,3.0,1.0,1.0
2014,48.0,Black,Female,14.0,9.0,3.0,0.0
2014,72.0,Black,Female,12.0,4.0,3.0,0.0
2014,27.0,Black,Female,16.0,3.0,0.0,1.0
2014,26.0,Black,Female,14.0,1.0,1.0,1.0
2014,28.0,Other,Female,13.0,9.0,1.0,1.0
2014,37.0,Black,Female,12.0,8.0,2.0,1.0
2014,65.0,Black,Female,12.0,4.0,0.0,1.0
2014,51.0,White,Male,17.0,3.0,2.0,1.0
2014,23.0,Black,Male,16.0,5.0,3.0,1.0
2014,29.0,Other,Female,12.0,4.0,3.0,0.0
2014,28.0,Other,Male,12.0,1.0,2.0,1.0
2014,60.0,White,Female,16.0,3.0,1.0,1.0
2014,30.0,Other,Male,16.0,1.0,0.0,1.0
2014,58.0,White,Female,16.0,1.0,2.0,1.0
2014,41.0,White,Male,16.0,3.0,2.0,1.0
2014,61.0,White,Female,18.0,1.0,1.0,1.0
2014,56.0,White,Female,16.0,1.0,0.0,1.0
2014,32.0,White,Male,14.0,1.0,1.0,1.0
2014,68.0,White,Female,19.0,1.0,3.0,1.0
2014,38.0,Other,Male,20.0,1.0,5.0,1.0
2014,77.0,Black,Male,17.0,8.0,0.0,1.0
2014,47.0,Black,Male,13.0,3.0,0.0,1.0
2014,54.0,Black,Female,14.0,4.0,0.0,1.0
2014,64.0,Black,Female,18.0,5.0,0.0,1.0
2014,30.0,White,Female,20.0,1.0,1.0,1.0
2014,61.0,White,Male,20.0,1.0,6.0,1.0
2014,41.0,White,Male,20.0,1.0,1.0,1.0
2014,57.0,Other,Female,16.0,1.0,3.0,1.0
2014,55.0,White,Male,12.0,1.0,3.0,0.0
2014,81.0,White,Female,15.0,3.0,6.0,0.0
2014,38.0,White,Female,17.0,3.0,1.0,1.0
2014,45.0,White,Female,18.0,3.0,0.0,1.0
2014,74.0,White,Female,16.0,1.0,3.0,1.0
2014,54.0,White,Male,14.0,3.0,3.0,1.0
2014,48.0,White,Male,14.0,2.0,4.0,1.0
2014,46.0,White,Male,12.0,4.0,6.0,1.0
2014,51.0,Other,Male,6.0,1.0,1.0,1.0
2014,54.0,Other,Male,10.0,2.0,0.0,1.0
2014,75.0,White,Female,18.0,1.0,2.0,1.0
2014,63.0,White,Female,13.0,1.0,0.0,1.0
2014,82.0,White,Female,12.0,1.0,2.0,1.0
2014,50.0,White,Female,14.0,1.0,3.0,1.0
2014,59.0,Black,Female,16.0,3.0,0.0,1.0
2014,45.0,White,Female,20.0,4.0,0.0,1.0
2014,55.0,White,Male,14.0,1.0,5.0,1.0
2014,62.0,White,Female,17.0,3.0,5.0,1.0
2014,77.0,White,Female,12.0,1.0,3.0,1.0
2014,46.0,White,Male,16.0,1.0,2.0,1.0
2014,59.0,White,Male,15.0,1.0,3.0,1.0
2014,20.0,Black,Female,12.0,1.0,2.0,1.0
2014,63.0,White,Male,18.0,8.0,0.0,1.0
2014,71.0,White,Female,16.0,1.0,5.0,1.0
2014,26.0,White,Female,12.0,4.0,3.0,0.0
2014,46.0,White,Male,12.0,1.0,2.0,1.0
2014,56.0,White,Female,3.0,5.0,3.0,1.0
2014,45.0,Other,Female,14.0,1.0,1.0,1.0
2014,48.0,Black,Male,16.0,2.0,2.0,1.0
2014,31.0,Black,Male,14.0,2.0,4.0,1.0
2014,37.0,Black,Male,16.0,8.0,0.0,1.0
2014,26.0,White,Female,12.0,1.0,1.0,1.0
2014,54.0,White,Female,10.0,1.0,2.0,1.0
2014,27.0,White,Male,12.0,1.0,2.0,1.0
2014,41.0,White,Male,12.0,7.0,5.0,1.0
2014,63.0,White,Male,12.0,1.0,4.0,1.0
